ageDifference,weightDifference,heightDifference,ref,round,weightClass,method
1,0,0,Yves Lavigne,3,Lightweight,Submission
5,0,3,Marc Goddard,3,Welterweight,Decision
6,1,0,Jerin Valel,3,Strawweight,Decision
2,1,2,Philippe Chartier,3,Strawweight,Decision
8,17,6,John Sharp,5,Heavyweight,TKO
3,0,0,Steve Perceval,1,Middleweight,KO
11,0,2,Greg Kleynjans,1,Light Heavyweight,TKO
7,1,6,Steve Perceval,1,Lightweight,Submission
7,0,1,John Sharp,2,Featherweight,KO
9,0,4,Greg Kleynjans,3,Welterweight,Decision
9,0,2,Steve Perceval,1,Middleweight,TKO
7,6,2,John Sharp,1,Strawweight,Submission
10,0,0,Greg Kleynjans,2,Middleweight,Submission
13,2,0,Steve Perceval,3,Strawweight,Submission
10,0,3,John Sharp,3,Welterweight,Decision
2,0,1,Greg Kleynjans,1,Flyweight,KO
2,10,0,Steve Perceval,5,Featherweight,Decision
6,1,2,Greg Kleynjans,3,Middleweight,Decision
10,0,6,Terry Hill,3,Middleweight,Decision
2,0,1,Steve Perceval,2,Welterweight,TKO
3,0,0,Greg Kleynjans,3,Featherweight,Decision
3,1,0,Terry Hill,3,Featherweight,Decision
1,1,1,Steve Perceval,1,Lightweight,Submission
6,0,0,Greg Kleynjans,3,Lightweight,Decision
1,1,2,Terry Hill,1,Welterweight,KO
5,2,2,Steve Perceval,2,Bantamweight,TKO
3,0,1,Greg Kleynjans,2,Flyweight,Submission
3,0,1,Terry Hill,3,Flyweight,Decision
5,0,3,John McCarthy,3,Light Heavyweight,Submission
7,0,2,Herb Dean,1,Middleweight,TKO
2,0,3,Jason Herzog,2,Lightweight,TKO
3,5,3,Mark Smith,1,Heavyweight,TKO
0,0,2,John McCarthy,3,Flyweight,Decision
2,0,1,Herb Dean,3,Flyweight,Decision
1,15,3,Jason Herzog,3,Welterweight,Submission
2,1,0,Mark Smith,3,Middleweight,Decision
13,1,2,Herb Dean,3,Welterweight,Decision
8,0,0,Jason Herzog,2,Lightweight,Submission
8,0,3,Mark Smith,3,Flyweight,Decision
1,0,3,Mario Yamasaki,2,Welterweight,TKO
5,0,3,Kevin MacDonald,3,Featherweight,Submission
6,13,0,Mario Yamasaki,1,Lightweight,Submission
1,0,1,Kevin MacDonald,3,Light Heavyweight,Decision
8,0,3,Camila Albuquerque,3,Lightweight,Decision
9,0,1,Fernando Yamasaki,2,Welterweight,KO
4,0,4,Kevin MacDonald,1,Featherweight,NC
0,0,1,Camila Albuquerque,3,Flyweight,Decision
,0,0,Fernando Yamasaki,3,Welterweight,Decision
,,,Mario Yamasaki,2,,TKO
7,0,1,Camila Albuquerque,3,Strawweight,Decision
9,0,4,Fernando Yamasaki,1,Welterweight,TKO
11,20,2,John McCarthy,1,Middleweight,KO
3,8,1,Dan Miragliotta,1,Heavyweight,Submission
2,0,1,John McCarthy,1,Lightweight,TKO
7,0,2,Dan Miragliotta,3,Featherweight,TKO
1,0,2,John McCarthy,1,Bantamweight,KO
7,0,1,Dan Miragliotta,1,Bantamweight,KO
1,13,3,Gabe Barahona,2,Heavyweight,TKO
7,0,0,Jordan Bass,1,Welterweight,TKO
3,0,1,Robbie Scheuermann,3,Lightweight,Decision
2,0,0,Myron Gaudet,3,Lightweight,TKO
4,0,4,Jordan Bass,3,Middleweight,Decision
,2,3,Robbie Scheuermann,1,Bantamweight,Submission
5,0,3,Mario Yamasaki,3,Featherweight,Decision
5,1,3,Herb Dean,3,Heavyweight,Submission
2,2,1,John McCarthy,3,Lightweight,Decision
12,15,3,Dan Miragliotta,2,Welterweight,TKO
,0,1,Mario Yamasaki,3,Featherweight,Decision
1,0,2,John McCarthy,3,Strawweight,Decision
2,0,2,Mario Yamasaki,3,Flyweight,Decision
2,0,1,Herb Dean,1,Lightweight,Submission
,1,2,Dan Miragliotta,1,Bantamweight,TKO
8,0,3,John McCarthy,3,Lightweight,Decision
3,0,0,Herb Dean,3,Welterweight,Decision
4,0,1,Marc Goddard,3,Strawweight,TKO
1,0,0,Leon Roberts,3,Featherweight,Decision
4,1,0,Wolf Menninger,1,Welterweight,Submission
6,0,0,Kevin Sataki,3,Lightweight,Decision
1,0,1,Leon Roberts,1,Featherweight,Submission
5,0,2,Kevin Sataki,2,Lightweight,TKO
6,0,0,Wolf Menninger,3,Featherweight,Submission
,,,Marc Goddard,3,,Decision
0,0,5,Leon Roberts,1,Middleweight,KO
1,0,0,Kevin Sataki,2,Lightweight,TKO
3,0,4,Wolf Menninger,2,Bantamweight,TKO
1,0,3,John McCarthy,3,Middleweight,KO
0,0,1,Herb Dean,2,Welterweight,TKO
7,0,1,Jorge Alonso,3,Middleweight,Submission
3,19,1,James Warring,1,Middleweight,KO
5,1,0,John McCarthy,3,Featherweight,Decision
4,14,1,Herb Dean,3,Lightweight,Decision
2,4,0,Jorge Alonso,3,Welterweight,Decision
5,15,5,James Warring,1,Lightweight,KO
4,0,1,John McCarthy,3,Bantamweight,Decision
3,0,2,Herb Dean,2,Featherweight,TKO
7,0,0,John McCarthy,5,Welterweight,TKO
0,0,3,Marc Goddard,3,Featherweight,TKO
3,0,3,Herb Dean,1,Welterweight,Submission
13,10,1,John McCarthy,2,Bantamweight,KO
3,0,2,Marc Goddard,1,Welterweight,Submission
8,1,4,Herb Dean,3,Welterweight,Decision
4,1,6,John McCarthy,3,Welterweight,Decision
,0,0,Chris Tognoni,3,Bantamweight,Decision
12,0,3,Marc Goddard,3,Flyweight,Decision
5,0,2,Chris Tognoni,3,Lightweight,Decision
2,0,3,John McCarthy,1,Welterweight,KO
6,0,2,Herb Dean,2,Welterweight,Submission
0,0,1,Yves Lavigne,3,Welterweight,Decision
1,30,2,John McCarthy,1,Lightweight,KO
3,10,1,Herb Dean,3,Atomweight,Submission
3,10,4,Yves Lavigne,1,Featherweight,TKO
1,1,2,John McCarthy,1,Middleweight,Submission
6,0,2,Herb Dean,3,Bantamweight,Decision
0,0,2,Kim Winslow,3,Middleweight,Decision
,1,1,Yves Lavigne,3,Welterweight,Decision
0,0,2,Kim Winslow,1,Flyweight,TKO
6,21,0,John McCarthy,1,Heavyweight,KO
6,2,2,Herb Dean,3,Lightweight,Decision
4,0,2,Jason Herzog,3,Bantamweight,Decision
1,0,0,Herb Dean,3,Bantamweight,Decision
4,0,1,John McCarthy,1,Lightweight,Submission
7,3,4,Herb Dean,3,Welterweight,Decision
5,0,1,Jason Herzog,3,Featherweight,Decision
3,20,5,John McCarthy,3,Strawweight,Decision
2,0,1,Jason Herzog,3,Bantamweight,Decision
11,1,0,John McCarthy,3,Welterweight,Decision
1,0,3,Herb Dean,3,Middleweight,Decision
1,0,1,Jason Herzog,2,Welterweight,KO
2,0,1,Leon Roberts,5,Middleweight,Decision
3,0,2,Marc Goddard,3,Lightweight,Decision
8,0,0,Neil Hall,1,Lightweight,Submission
1,1,4,Grant Waterman,3,Strawweight,Decision
2,0,2,Leon Roberts,3,Welterweight,Decision
1,0,0,Marc Goddard,1,Lightweight,TKO
6,10,4,Neil Hall,3,Flyweight,Decision
4,0,6,Grant Waterman,1,Light Heavyweight,KO
0,0,2,Leon Roberts,3,Lightweight,Decision
3,0,1,Marc Goddard,1,Featherweight,KO
4,0,0,Neil Hall,1,Bantamweight,KO
,3,3,Grant Waterman,1,Heavyweight,TKO
1,0,1,Herb Dean,4,Bantamweight,TKO
0,0,0,Yves Lavigne,3,Bantamweight,Decision
1,0,1,Robert Madrigal,3,Lightweight,Decision
6,0,1,Herb Dean,1,Lightweight,TKO
2,0,2,Robert Madrigal,2,Light Heavyweight,TKO
4,0,1,Herb Dean,3,Lightweight,Decision
1,0,5,Otto Torriero,3,Welterweight,Decision
0,0,2,Yves Lavigne,3,Bantamweight,Decision
1,0,6,Robert Madrigal,1,Lightweight,Submission
,0,0,Yves Lavigne,3,Lightweight,Decision
0,1,5,Herb Dean,3,Bantamweight,Decision
4,0,2,Otto Torriero,1,Welterweight,TKO
4,0,2,John McCarthy,1,Bantamweight,KO
5,0,1,Mario Yamasaki,3,Light Heavyweight,Decision
9,10,6,Herb Dean,3,Lightweight,Submission
,10,,Osiris Maia,3,Flyweight,Decision
12,25,9,Herb Dean,3,Heavyweight,Decision
2,1,0,John McCarthy,2,Heavyweight,TKO
6,0,1,Mario Yamasaki,3,Strawweight,Decision
10,0,3,Herb Dean,2,Welterweight,Submission
0,0,2,Mario Yamasaki,3,Light Heavyweight,TKO
10,0,2,John McCarthy,2,Welterweight,Submission
3,0,3,Osiris Maia,3,Bantamweight,Decision
7,0,1,Herb Dean,2,Middleweight,TKO
,0,0,Osiris Maia,3,Bantamweight,Decision
4,0,1,John McCarthy,3,Light Heavyweight,TKO
3,0,0,Herb Dean,3,Lightweight,Decision
2,1,1,Mario Yamasaki,1,Middleweight,TKO
,24,1,Herb Dean,3,Heavyweight,Decision
8,1,0,John McCarthy,1,Bantamweight,Submission
3,0,1,Mario Yamasaki,3,Flyweight,Decision
3,1,1,Herb Dean,1,Middleweight,TKO
4,0,2,John McCarthy,3,Middleweight,Decision
1,0,3,Mario Yamasaki,3,Flyweight,TKO
9,0,0,Herb Dean,3,Bantamweight,Decision
,0,4,John McCarthy,1,Light Heavyweight,KO
4,0,1,Josh Ward,2,Bantamweight,Submission
4,0,0,David Ferguson,3,Lightweight,Submission
2,0,0,Herb Dean,1,Featherweight,TKO
3,0,4,Yves Lavigne,3,Welterweight,Decision
0,15,1,Jerin Valel,3,Welterweight,TKO
8,1,2,Herb Dean,1,Lightweight,TKO
4,0,2,Jerin Valel,3,Lightweight,Decision
8,1,0,Yves Lavigne,3,Strawweight,Decision
5,0,2,Herb Dean,1,Lightweight,TKO
9,0,2,Yves Lavigne,1,Bantamweight,Submission
7,0,2,Herb Dean,1,Light Heavyweight,Submission
4,1,0,Adam Cheadle,3,Flyweight,Decision
2,0,1,Adam Cheadle,3,Lightweight,Decision
3,0,2,Jerin Valel,1,Light Heavyweight,KO
2,0,0,Herb Dean,5,Flyweight,Decision
0,21,1,John McCarthy,3,Heavyweight,Decision
4,0,2,Jason Herzog,2,Light Heavyweight,KO
6,0,1,Herb Dean,3,Light Heavyweight,Decision
16,0,1,John McCarthy,3,Strawweight,Submission
1,0,2,Jason Herzog,3,Lightweight,Decision
9,9,6,Chris Tognoni,1,Flyweight,Submission
3,20,5,Herb Dean,2,Bantamweight,Submission
6,10,1,John McCarthy,3,Lightweight,Decision
1,15,0,Jason Herzog,2,Welterweight,DQ
3,0,0,Chris Tognoni,3,Lightweight,Decision
1,1,3,Steve Perceval,5,Heavyweight,Decision
1,0,1,Greg Kleynjans,2,Middleweight,TKO
5,0,1,Steve Perceval,3,Flyweight,Decision
2,0,6,Neil Swailes,3,Bantamweight,Decision
6,0,1,Steve Perceval,1,Featherweight,TKO
10,0,0,Greg Kleynjans,3,Featherweight,Draw
4,1,1,Neil Swailes,3,Welterweight,TKO
5,1,1,Steve Perceval,3,Lightweight,Decision
3,1,3,Greg Kleynjans,3,Lightweight,Decision
,0,2,Neil Swailes,3,Welterweight,TKO
8,0,5,Herb Dean,5,Light Heavyweight,Decision
4,0,3,Herb Dean,3,Light Heavyweight,Decision
2,2,3,Kerry Hatley,3,Heavyweight,Decision
1,0,0,Kerry Hatley,3,Flyweight,Decision
3,1,1,Frank Collazo,3,Bantamweight,Decision
,0,1,Kerry Hatley,3,Featherweight,Decision
9,2,1,Frank Collazo,1,Welterweight,TKO
9,1,0,Frank Collazo,1,Lightweight,TKO
4,0,2,Joe Solis,1,Strawweight,Submission
15,1,2,Herb Dean,1,Lightweight,TKO
12,0,3,Joe Solis,3,Flyweight,Decision
5,24,0,Kerry Hatley,3,Heavyweight,TKO
3,0,0,Marc Goddard,2,Flyweight,Submission
8,0,0,Leon Roberts,3,Lightweight,Decision
8,0,1,Marc Goddard,3,Welterweight,Draw
8,0,1,Kevin Sataki,2,Flyweight,Submission
3,0,1,Leon Roberts,3,Lightweight,Decision
2,1,3,Piotr Michalak,3,Strawweight,Decision
1,0,2,Kevin Sataki,3,Middleweight,Decision
4,0,2,Leon Roberts,1,Welterweight,TKO
1,0,1,Marc Goddard,3,Featherweight,Decision
3,0,1,Piotr Michalak,3,Middleweight,KO
7,0,1,Mario Yamasaki,1,Middleweight,KO
1,0,0,Herb Dean,2,Light Heavyweight,TKO
5,0,1,Keith Peterson,1,Bantamweight,KO
1,0,2,Mario Yamasaki,3,Lightweight,KO
2,0,1,Keith Peterson,3,Lightweight,Decision
9,0,2,Herb Dean,3,Light Heavyweight,Decision
0,0,2,Keith Peterson,1,Lightweight,TKO
6,15,1,Herb Dean,3,Lightweight,Decision
3,0,0,Mario Yamasaki,1,Featherweight,Submission
1,0,1,Herb Dean,2,Featherweight,Submission
2,11,1,Eduardo Herdy,3,Welterweight,Decision
3,0,2,Mario Yamasaki,3,Bantamweight,Decision
,10,0,Eduardo Herdy,3,Bantamweight,Submission
6,0,2,Herb Dean,2,Bantamweight,KO
4,1,1,Steve Perceval,5,Strawweight,Decision
5,2,6,John Sharp,1,Heavyweight,TKO
6,1,1,Steve Perceval,3,Middleweight,Decision
2,25,10,Herb Dean,3,Heavyweight,Decision
11,1,1,Greg Kleynjans,2,Lightweight,TKO
7,1,1,Steve Perceval,1,Welterweight,TKO
13,0,1,Greg Kleynjans,1,Light Heavyweight,KO
2,10,1,John Sharp,3,Bantamweight,Decision
13,15,4,Herb Dean,3,Middleweight,Decision
5,0,0,John Sharp,3,Welterweight,Decision
,15,,Steve Perceval,1,Lightweight,TKO
1,0,1,Greg Kleynjans,1,Flyweight,Submission
4,0,6,John McCarthy,5,Welterweight,Decision
1,10,2,Dan Miragliotta,3,Featherweight,Decision
2,0,1,Mario Yamasaki,3,Flyweight,Decision
,0,,Gary Copeland,3,Welterweight,Decision
,0,3,Mario Yamasaki,3,Featherweight,Decision
1,15,1,John McCarthy,3,Welterweight,Decision
3,0,2,Dan Miragliotta,3,Bantamweight,Decision
1,14,0,Mario Yamasaki,3,Middleweight,Decision
,1,1,Gary Copeland,2,Bantamweight,TKO
2,0,2,John McCarthy,1,Featherweight,KO
2,2,3,Dan Miragliotta,1,Welterweight,KO
,10,,Mario Yamasaki,1,Lightweight,KO
2,1,6,Gary Copeland,3,Lightweight,Decision
1,0,2,Herb Dean,5,Lightweight,Decision
,0,0,Leon Roberts,1,Welterweight,TKO
7,0,2,Steve Perceval,3,Welterweight,Decision
5,2,1,Greg Kleynjans,1,Featherweight,KO
4,0,4,Herb Dean,2,Middleweight,TKO
5,10,3,Leon Roberts,3,Bantamweight,Decision
0,1,1,Steve Perceval,3,Lightweight,Decision
0,0,0,Herb Dean,3,Strawweight,Decision
12,0,5,Greg Kleynjans,1,Flyweight,TKO
,35,3,Steve Perceval,3,Welterweight,Decision
,0,1,Leon Roberts,3,Welterweight,KO
10,2,0,Marc Goddard,2,Strawweight,Submission
2,0,1,Herb Dean,5,Strawweight,Submission
4,0,5,Jason Herzog,2,Lightweight,Submission
6,1,2,Mark Smith,2,Lightweight,Submission
4,2,1,Marc Goddard,3,Middleweight,Decision
1,1,7,Herb Dean,2,Welterweight,KO
5,0,0,Jason Herzog,3,Welterweight,TKO
9,0,2,Mark Smith,1,Middleweight,NC
9,0,0,Marc Goddard,2,Bantamweight,Submission
2,1,1,Herb Dean,1,Welterweight,TKO
,0,2,Jason Herzog,1,Welterweight,TKO
7,1,1,Mark Smith,3,Featherweight,Decision
4,0,0,John McCarthy,1,Featherweight,KO
,1,1,Herb Dean,3,Featherweight,Decision
2,0,1,John McCarthy,2,Lightweight,Submission
3,0,1,Herb Dean,3,Lightweight,Decision
14,0,4,John McCarthy,3,Featherweight,Decision
2,0,3,Jason Herzog,3,Featherweight,Decision
3,25,3,Chris Tognoni,3,Heavyweight,Decision
3,0,5,Jason Herzog,3,Welterweight,Decision
1,0,1,Chris Tognoni,2,Flyweight,TKO
4,10,4,Jason Herzog,3,Featherweight,Decision
2,0,1,John McCarthy,1,Featherweight,KO
0,0,1,Herb Dean,4,Middleweight,TKO
2,1,2,Marc Goddard,3,Middleweight,Decision
11,0,1,John McCarthy,3,Welterweight,Decision
5,0,2,Herb Dean,3,Featherweight,Decision
1,0,0,Marc Goddard,3,Bantamweight,Decision
4,0,6,Herb Dean,3,Strawweight,Decision
3,1,0,Mark Smith,1,Welterweight,Submission
12,0,3,John McCarthy,1,Lightweight,TKO
3,0,1,Mark Smith,1,Lightweight,TKO
2,0,2,Marc Goddard,3,Lightweight,Decision
5,0,2,Mark Smith,3,Welterweight,Decision
1,0,2,Herb Dean,1,Lightweight,TKO
4,18,1,Dan Miragliotta,2,Heavyweight,TKO
1,0,2,Jorge Alonso,3,Lightweight,Decision
0,1,2,Herb Dean,3,Strawweight,Decision
1,10,0,John Hosegood,1,Featherweight,Submission
4,0,2,Herb Dean,2,Middleweight,KO
3,1,0,Dan Miragliotta,3,Bantamweight,Decision
2,16,1,Jorge Alonso,3,Welterweight,Submission
5,10,1,John Hosegood,3,Featherweight,Decision
2,0,4,Herb Dean,2,Featherweight,NC
3,0,2,Dan Miragliotta,3,Welterweight,Decision
9,0,1,Jorge Alonso,1,Welterweight,TKO
7,7,1,John Hosegood,2,Heavyweight,KO
2,0,2,John McCarthy,5,Welterweight,Decision
3,4,0,Herb Dean,1,Heavyweight,TKO
5,1,0,Mario Yamasaki,3,Welterweight,Decision
4,0,2,John McCarthy,3,Featherweight,Submission
2,0,3,Herb Dean,1,Lightweight,Submission
9,1,1,Mario Yamasaki,2,Bantamweight,Submission
10,0,2,John McCarthy,3,Welterweight,Decision
3,0,0,Chris Tognoni,3,Strawweight,Decision
5,0,1,Herb Dean,3,Lightweight,Decision
1,0,1,Chris Tognoni,3,Lightweight,Decision
3,0,1,Mario Yamasaki,3,Bantamweight,Decision
0,0,3,Chris Tognoni,1,Welterweight,TKO
1,1,2,Herb Dean,5,Bantamweight,Decision
3,0,1,Kevin MacDonald,3,Lightweight,Decision
4,19,4,Gary Forman,3,Heavyweight,TKO
6,0,0,Herb Dean,3,Lightweight,Decision
3,0,4,Steve Rita,2,Welterweight,TKO
1,0,3,Kevin MacDonald,2,Light Heavyweight,KO
2,0,4,Gary Forman,1,Lightweight,Submission
2,10,1,Herb Dean,1,Bantamweight,Submission
0,0,2,Steve Rita,3,Lightweight,Submission
0,0,5,Kevin MacDonald,1,Light Heavyweight,TKO
,0,1,Gary Forman,3,Featherweight,Decision
1,0,0,Herb Dean,2,Bantamweight,TKO
6,20,1,Steve Rita,3,Light Heavyweight,Decision
1,0,0,Keith Peterson,1,Light Heavyweight,KO
4,15,1,Gary Copeland,2,Heavyweight,Submission
9,1,5,Liam Kerrigan,3,Bantamweight,Decision
7,1,0,Keith Peterson,2,Lightweight,Submission
1,1,0,Gasper Oliver,3,Welterweight,Decision
4,1,1,Vitor Ribeiro,3,Lightweight,Decision
1,0,1,Gary Copeland,3,Middleweight,TKO
3,0,1,Vitor Ribeiro,3,Flyweight,Decision
3,1,1,Gasper Oliver,1,Welterweight,KO
1,10,1,Gary Copeland,3,Bantamweight,Decision
1,3,2,Liam Kerrigan,3,Welterweight,Decision
1,1,3,Gasper Oliver,3,Featherweight,Draw
,1,,Liam Kerrigan,3,Lightweight,TKO
0,0,3,John McCarthy,1,Welterweight,TKO
10,9,2,Herb Dean,3,Heavyweight,Decision
3,0,3,Yves Lavigne,3,Light Heavyweight,Decision
2,0,0,John McCarthy,3,Flyweight,Decision
3,22,1,Herb Dean,2,Light Heavyweight,Submission
12,0,3,Yves Lavigne,3,Welterweight,TKO
2,13,1,John McCarthy,3,Lightweight,Decision
5,23,2,Mark Smith,1,Heavyweight,TKO
1,0,3,Herb Dean,3,Flyweight,Decision
,,,Mark Smith,2,Featherweight,KO
7,0,,Yves Lavigne,1,Welterweight,Submission
,0,3,Mark Smith,3,Featherweight,Decision
5,0,0,Mario Yamasaki,1,Lightweight,Submission
6,16,2,Keith Peterson,1,Middleweight,KO
8,0,1,Mario Yamasaki,1,Bantamweight,KO
8,0,1,Keith Peterson,3,Featherweight,Decision
4,15,3,Mario Yamasaki,1,Middleweight,TKO
2,0,2,Keith Peterson,3,Lightweight,Decision
4,0,4,Bill Bookwalter,3,Welterweight,TKO
5,0,2,James Chappell,1,Middleweight,KO
6,0,4,Chip Snider,3,Middleweight,Decision
11,0,1,Keith Peterson,3,Welterweight,Decision
10,1,2,James Chappell,3,Bantamweight,Decision
,11,0,Bill Bookwalter,3,Bantamweight,TKO
1,2,2,Chip Snider,3,Heavyweight,Decision
